State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes,Efficiency Gap
CT,36,1978,R,1,4221,5150,0,-0.4008643687973536
CT,37,1978,D,1,4458,2839,0,-0.2781279978073181
CT,38,1978,D,1,4489,2143,0,-0.1462605548854041
CT,39,1978,D,0,2631,1379,769,-0.1877805486284289
CT,41,1978,R,1,2430,2481,0,-0.4896151496640195
CT,42,1978,D,0,2045,1865,0,-0.4539641943734015
CT,43,1978,D,1,4283,2430,0,-0.22396841948458213
CT,44,1978,D,1,4224,1839,0,-0.1066303809995052
CT,45,1978,D,1,3582,3212,0,-0.4455401825139829
CT,46,1978,D,1,3182,2217,0,-0.3212631968883127
CT,47,1978,D,1,3150,1477,0,-0.13842662632375188
CT,48,1978,D,0,3900,3707,0,-0.4746286315235967
CT,49,1978,D,0,3717,2797,0,-0.35876573533926925
CT,50,1978,R,1,3036,4433,0,-0.312960235640648
CT,51,1978,D,1,4954,2253,0,-0.12522547523241292
CT,52,1978,D,0,4729,3405,0,-0.3372264568477993
CT,53,1978,D,1,4091,2419,726,-0.24316436251920126
CT,54,1978,D,1,2697,1284,0,-0.1450640542577242
CT,55,1978,D,0,4638,3985,0,-0.4242722950249333
CT,56,1978,D,1,3629,2284,0,-0.2725350921697954
CT,57,1978,D,1,4650,2641,0,-0.2244548072966671
CT,58,1978,D,1,3638,1090,0,0.038917089678511
CT,59,1978,D,1,3567,2281,0,-0.28009575923392616
CT,60,1978,D,1,4567,1981,0,-0.10507025045815516
CT,61,1978,R,1,3469,5793,0,-0.2490822716475923
CT,62,1978,R,0,3829,4579,0,-0.4107992388201713
CT,63,1978,D,1,4795,3314,0,-0.3173634233567641
CT,64,1978,R,1,4207,4826,0,-0.4314734861064984
CT,65,1978,D,0,4452,2581,0,-0.2339684345229632
CT,66,1978,D,0,4823,3789,0,-0.3799349744542499
CT,67,1978,R,1,3011,4455,0,-0.30658987409590144
CT,68,1978,R,0,4096,4515,0,-0.4513413076297759
CT,69,1978,R,0,4230,6676,0,-0.2757197872730607
CT,70,1978,R,1,3305,4589,0,-0.3373448188497593
CT,71,1978,D,1,5035,3453,0,-0.3136192271442036
CT,72,1978,D,1,2997,1269,0,-0.0949367088607595
CT,73,1978,D,1,4050,3732,0,-0.4591364687740941
CT,74,1978,D,1,5164,3045,0,-0.24186868071628698
CT,75,1978,D,1,2993,1628,0,-0.20460939190651373
CT,76,1978,D,1,5334,1818,0,-0.008389261744966443
CT,77,1978,D,1,4562,2881,283,-0.2741502082493618
CT,78,1978,R,0,3166,3650,0,-0.4289906103286385
CT,79,1978,D,1,4003,2284,0,-0.2265786543661524
CT,80,1978,R,1,3520,4124,0,-0.4209837781266353
CT,81,1978,D,1,5185,2788,0,-0.19936034115138596
CT,82,1978,D,0,3134,2479,472,-0.3833066096561554
CT,83,1978,R,1,3211,4689,0,-0.3129113924050633
CT,84,1978,D,1,4501,2938,0,-0.2898911143970964
CT,85,1978,D,0,3250,3174,0,-0.4881693648816937
CT,86,1978,D,1,5089,2507,0,-0.16008425487098474
CT,87,1978,R,1,3882,3916,0,-0.49563990766863303
CT,88,1978,D,0,4761,3637,0,-0.3661586091926649
CT,89,1978,R,1,3360,4731,0,-0.3305524657026326
CT,90,1978,R,1,4258,4374,0,-0.4865616311399444
CT,91,1978,D,0,4848,2780,0,-0.2288935500786576
CT,92,1978,R,1,3153,3397,0,-0.4627480916030534
CT,93,1978,D,1,2657,752,0,0.058814901730712826
CT,94,1978,D,1,2300,349,0,0.23650434126085315
CT,95,1978,D,1,1564,399,0,0.0934793683138054
CT,96,1978,D,0,3344,1125,0,-0.003468337435667934
CT,97,1978,D,0,3942,3228,0,-0.400418410041841
CT,98,1978,D,1,3671,1566,0,-0.09805232003055184
CT,99,1978,D,1,3685,2531,0,-0.31435006435006435
CT,100,1978,D,1,5120,3887,0,-0.3631064727434218
CT,101,1978,R,1,2977,5409,0,-0.20999284521822084
CT,102,1978,D,1,5208,2973,0,-0.2268060139347268
CT,103,1978,D,1,4420,3160,0,-0.3337730870712401
CT,104,1978,D,1,4362,2784,0,-0.2791771620486986
CT,105,1978,R,0,4384,4428,0,-0.4950068088969587
CT,106,1978,D,1,4823,3058,0,-0.2760436492830859
CT,107,1978,R,1,3507,5164,0,-0.30890324068734865
CT,108,1978,R,1,3209,5427,0,-0.24316813339509036
CT,109,1978,D,1,4039,1782,0,-0.11226593368836968
CT,110,1978,D,1,4199,1791,0,-0.0979966611018364
CT,111,1978,R,1,2359,5151,0,-0.12822902796271635
CT,112,1978,D,1,4166,2786,0,-0.30149597238204834
CT,113,1978,R,1,2581,4798,0,-0.19955278493020734
CT,114,1978,D,0,4007,3180,0,-0.3849311256435231
CT,115,1978,D,1,4842,2492,0,-0.17957458412871558
CT,116,1978,D,1,3389,2173,0,-0.28137360661632504
CT,117,1978,R,1,3372,4257,0,-0.3839952811639796
CT,118,1978,R,0,2636,3196,0,-0.40397805212620025
CT,119,1978,R,0,2747,3127,0,-0.4353081375553285
CT,120,1978,R,1,3040,3790,0,-0.390190336749634
CT,121,1978,D,1,4296,2383,0,-0.21357987722712984
CT,122,1978,R,1,4026,4554,0,-0.4384615384615385
CT,123,1978,R,1,3468,4283,374,-0.39485227712553217
CT,124,1978,D,1,2275,2141,0,-0.4696557971014493
CT,125,1978,D,1,1555,586,0,-0.0474077533862681
CT,126,1978,D,1,3568,1815,0,-0.17434516069106445
CT,127,1978,D,1,1901,1056,0,-0.2142374027730808
CT,128,1978,D,0,4236,2675,0,-0.27412820141802924
CT,129,1978,D,1,1806,450,0,0.10106382978723404
CT,130,1978,D,1,3423,1901,0,-0.21412471825694968
CT,131,1978,D,1,2612,1304,0,-0.16598569969356486
CT,132,1978,D,1,4309,2853,0,-0.29670483105277856
CT,133,1978,R,1,2858,4456,0,-0.28151490292589554
CT,134,1978,D,0,4604,4149,0,-0.4480178224608706
CT,135,1978,R,1,2626,5552,0,-0.14221080948887255
CT,136,1978,R,1,1874,4930,0,-0.05085243974132863
CT,137,1978,D,0,2893,2760,0,-0.4764726693790908
CT,138,1978,D,1,3206,2119,0,-0.295868544600939
CT,139,1978,D,0,3072,2239,0,-0.3431557145546978
CT,140,1978,D,0,1984,1878,0,-0.4725530813050233
CT,143,1978,R,0,3194,4115,0,-0.3739909700369408
CT,144,1978,D,1,4587,1869,0,-0.07899628252788105
CT,145,1978,D,1,2098,1211,0,-0.2319431852523421
CT,146,1978,D,0,3838,1782,0,-0.13416370106761566
CT,147,1978,R,1,1925,5252,0,-0.03643583670057127
CT,148,1978,D,1,3618,1536,0,-0.0960419091967404
CT,149,1978,R,0,2990,4406,0,-0.3085451595457004
CT,150,1978,R,1,2607,4415,0,-0.2425234975790373
CT,151,1978,R,1,2892,4270,0,-0.3075956436749511
CT,1,1980,D,0,4623,1536,0,0.0012177301509985387
CT,4,1980,D,1,2149,475,0,0.13795731707317074
CT,6,1980,D,0,4209,1497,0,-0.024710830704521555
CT,10,1980,D,1,4560,2129,0,-0.13656749887875616
CT,11,1980,D,0,5076,2378,0,-0.13804668634290315
CT,12,1980,R,1,4228,4904,0,-0.42597459483136224
CT,13,1980,R,0,4412,5098,0,-0.4278654048370137
CT,14,1980,D,0,5953,4823,0,-0.3951373422420193
CT,15,1980,D,1,6117,3187,0,-0.1850816852966466
CT,16,1980,R,0,4162,8806,0,-0.1418877236273905
CT,17,1980,R,0,5401,7819,0,-0.3170953101361573
CT,18,1980,D,1,7017,3743,0,-0.19572490706319706
CT,19,1980,R,0,4753,6285,0,-0.36120674035151296
CT,20,1980,R,0,4955,6535,0,-0.3624891209747607
CT,21,1980,R,1,4699,7067,0,-0.29874213836477986
CT,22,1980,R,1,2679,5778,0,-0.13355799929052856
CT,24,1980,D,1,3430,2362,0,-0.31560773480662985
CT,27,1980,D,1,6035,3633,0,-0.2515515101365329
CT,28,1980,D,1,6949,4890,0,-0.32608328406115383
CT,29,1980,D,1,6086,4804,0,-0.382277318640955
CT,30,1980,D,1,6015,5906,0,-0.4908564717725023
CT,31,1980,R,1,4818,8362,0,-0.2311077389984825
CT,32,1980,D,0,6428,5639,0,-0.4346150658821579
CT,33,1980,D,1,6067,2646,0,-0.10736830024101916
CT,34,1980,D,1,6156,4284,0,-0.32068965517241377
CT,35,1980,R,1,4888,7458,0,-0.2918354122792807
CT,36,1980,R,1,4152,7595,0,-0.20690389035498424
CT,37,1980,D,0,5863,4080,0,-0.32067786382379565
CT,38,1980,D,1,6222,2581,0,-0.08639100306713621
CT,39,1980,D,1,4663,1735,0,-0.04235698655829947
CT,40,1980,D,0,4296,3050,0,-0.3303838823849714
CT,41,1980,R,0,3176,4115,0,-0.3712110821560829
CT,42,1980,D,1,3230,2879,0,-0.4425437878539859
CT,43,1980,D,1,5165,4453,0,-0.4259721355791225
CT,44,1980,D,1,4149,4107,0,-0.4949127906976744
CT,45,1980,R,0,4116,5062,0,-0.3969274351710612
CT,46,1980,D,1,3830,3584,0,-0.4668195306177502
CT,47,1980,D,1,3493,2460,0,-0.3264740466991433
CT,48,1980,R,0,4324,6003,0,-0.3374164810690423
CT,49,1980,D,1,5331,3202,0,-0.25049806633071603
CT,50,1980,R,0,4785,5032,0,-0.4748395640215952
CT,51,1980,D,1,5816,3478,0,-0.2484398536690338
CT,52,1980,R,0,5240,5483,0,-0.4773384314091206
CT,53,1980,D,0,5037,4800,292,-0.4759072888075633
CT,54,1980,D,1,3714,2182,0,-0.2401628222523745
CT,55,1980,R,0,5609,6288,0,-0.4429267882659494
CT,56,1980,D,1,4350,3363,0,-0.3720342279268767
CT,57,1980,D,1,5776,4073,0,-0.3270890445730531
CT,58,1980,D,0,4290,2429,0,-0.22302425956243488
CT,59,1980,D,1,5750,2292,0,-0.07000746083063915
CT,60,1980,D,0,4618,3661,0,-0.3844063292668197
CT,61,1980,R,0,5545,6520,0,-0.4191877331123083
CT,62,1980,R,1,5445,6671,0,-0.3988114889402443
CT,64,1980,R,0,4988,6704,0,-0.3532329798152583
CT,65,1980,D,1,5000,3184,0,-0.2781036168132942
CT,66,1980,D,1,6189,4109,0,-0.2980190328219072
CT,67,1980,R,1,4108,6790,0,-0.2538997981280969
CT,68,1980,R,0,4486,6037,0,-0.3526085717000855
CT,69,1980,R,0,4894,8493,0,-0.23115709270187496
CT,70,1980,R,1,2760,6564,0,-0.09202059202059204
CT,71,1980,R,0,3190,6212,0,-0.17857902573920442
CT,72,1980,D,1,2928,1622,0,-0.21296703296703293
CT,73,1980,R,0,3872,4839,0,-0.38899093100677307
CT,74,1980,D,0,4976,4432,0,-0.4421768707482993
CT,75,1980,D,1,2896,2059,0,-0.331079717457114
CT,76,1980,D,1,5686,2799,0,-0.15975250441956393
CT,77,1980,D,1,5566,4123,0,-0.35106822169470536
CT,78,1980,R,1,2302,5571,119,-0.08478343706338118
CT,79,1980,R,0,3703,4330,0,-0.4219469687538902
CT,80,1980,R,1,3721,5497,0,-0.30733347797786936
CT,81,1980,D,0,4989,4912,422,-0.4922230077769922
CT,82,1980,D,1,3760,3206,0,-0.4204708584553546
CT,83,1980,R,1,3828,5511,0,-0.3197879858657244
CT,84,1980,D,1,5441,3335,0,-0.26002734731084776
CT,85,1980,D,0,4921,3749,0,-0.36482122260668975
CT,86,1980,D,1,5685,4445,0,-0.3775913129318855
CT,87,1980,R,1,3851,5781,0,-0.2996262458471761
CT,88,1980,R,0,4274,6244,0,-0.3127020346073398
CT,89,1980,R,0,4210,6736,0,-0.2692307692307692
CT,90,1980,R,0,3967,6591,0,-0.25146808107596136
CT,91,1980,D,1,4931,4841,0,-0.4907900122799837
CT,92,1980,R,1,3033,5034,0,-0.25195239866121233
CT,93,1980,D,1,4336,1093,0,0.09734757782280347
CT,94,1980,D,1,4293,663,0,0.2324455205811138
CT,95,1980,D,0,2531,620,0,0.10647413519517614
CT,96,1980,D,0,3839,1577,26,-0.08234859675036928
CT,97,1980,D,1,4303,4030,0,-0.4672386895475819
CT,98,1980,D,1,4351,2951,0,-0.3082717063818132
CT,99,1980,R,0,3707,4416,0,-0.4127169764865198
CT,100,1980,D,1,6420,6141,0,-0.4777883926438978
CT,101,1980,R,1,2942,9252,0,0.017467607019845826
CT,102,1980,D,1,6236,4936,0,-0.3836376655925528
CT,103,1980,R,0,4668,4972,0,-0.4684647302904564
CT,104,1980,D,1,4936,3064,0,-0.266
CT,105,1980,R,1,3498,6852,0,-0.17594202898550726
CT,106,1980,R,0,2891,7771,0,-0.042299756143312696
CT,107,1980,R,1,4388,8204,0,-0.19695044472681067
CT,108,1980,R,0,5271,7094,0,-0.3525677315002022
CT,109,1980,D,1,4601,3267,29,-0.3304524656837824
CT,110,1980,D,0,4687,3316,0,-0.3286892415344246
CT,112,1980,R,0,4135,5222,0,-0.3838302874853051
CT,113,1980,R,1,2656,7106,0,-0.044150788772792465
CT,114,1980,R,0,4252,5300,0,-0.390284757118928
CT,115,1980,R,0,4488,4536,0,-0.4946808510638298
CT,116,1980,R,0,3475,3873,0,-0.4458356015242243
CT,117,1980,R,1,3642,6459,0,-0.22111672111672112
CT,118,1980,R,1,2412,5041,0,-0.1472561384677311
CT,119,1980,R,1,3602,4585,0,-0.3799315988762673
CT,120,1980,R,0,3783,4813,0,-0.3801768264308981
CT,121,1980,D,1,4644,3631,0,-0.37758308157099696
CT,122,1980,R,1,4072,7218,0,-0.2213463241806909
CT,123,1980,R,1,3062,7882,0,-0.05957602339181287
CT,124,1980,R,0,2707,2821,0,-0.4793777134587554
CT,125,1980,D,1,2097,817,0,-0.06074124914207275
CT,126,1980,D,1,3790,2688,0,-0.3298857672121025
CT,127,1980,D,1,2472,1448,0,-0.23877551020408164
CT,128,1980,D,1,4653,3953,0,-0.4186613990239368
CT,129,1980,D,0,2870,512,0,0.19722057953873448
CT,130,1980,R,0,3164,3425,0,-0.4603885263317651
CT,131,1980,D,1,3396,1810,0,-0.19535151747983096
CT,132,1980,D,1,5093,4185,0,-0.40213408062082345
CT,133,1980,R,1,3041,5520,0,-0.21043102441303585
CT,134,1980,D,1,6360,5148,0,-0.3946819603753911
CT,136,1980,R,1,2242,7348,0,0.032429614181439
CT,137,1980,R,0,3974,4655,0,-0.4210800788040329
CT,138,1980,D,1,3983,3978,0,-0.4993719381987188
CT,139,1980,R,0,3456,4116,0,-0.4128367670364501
CT,140,1980,D,1,3219,2890,25,-0.44614503192011773
CT,143,1980,R,1,3145,7163,0,-0.11020566550252232
CT,144,1980,D,0,4690,4133,0,-0.4368695455060637
CT,146,1980,D,0,4140,3080,0,-0.35318559556786705
CT,148,1980,D,1,4290,3333,0,-0.3744588744588744
CT,149,1980,R,1,2932,7460,0,-0.0642802155504234
CT,150,1980,R,1,2878,6457,0,-0.11660417782538833
CT,151,1980,R,1,3064,6634,0,-0.13188286244586514
CT,1,1982,D,0,3224,2395,0,-0.3524648513970457
CT,2,1982,D,1,3795,960,0,0.09621451104100946
CT,4,1982,D,0,4375,1331,0,0.03347353662811076
CT,5,1982,D,0,4164,988,0,0.11645962732919254
CT,8,1982,D,0,4666,3340,106,-0.3343742193354984
CT,9,1982,D,0,4717,2674,0,-0.22358273575970772
CT,10,1982,D,1,4234,1554,0,-0.036973047684865236
CT,11,1982,D,1,4156,1681,0,-0.07598081206099024
CT,12,1982,D,0,4201,3933,0,-0.4670518809933612
CT,13,1982,R,1,3582,3661,0,-0.4890929172994615
CT,14,1982,D,1,5727,2603,0,-0.12496998799519808
CT,15,1982,D,0,5474,2765,0,-0.17119796091758707
CT,16,1982,R,1,3407,5934,0,-0.2294722192484745
CT,18,1982,D,1,6369,3927,0,-0.26282051282051283
CT,19,1982,R,1,4354,5498,0,-0.3838814453917985
CT,20,1982,R,1,4532,6192,0,-0.34520701230884
CT,21,1982,R,0,3738,4700,0,-0.38599194121829816
CT,22,1982,R,1,3473,4330,0,-0.3901704472638728
CT,24,1982,D,0,4159,1857,25,-0.11735372340425533
CT,25,1982,D,1,3704,2216,0,-0.24864864864864866
CT,27,1982,D,1,4982,3772,0,-0.3617774731551291
CT,28,1982,D,1,5641,4374,47,-0.373489765351972
CT,29,1982,D,1,5427,3118,0,-0.2297834991222937
CT,30,1982,R,0,4397,4433,0,-0.4959229898074745
CT,31,1982,R,1,3877,5712,0,-0.3086348941495464
CT,32,1982,D,1,4825,3404,0,-0.32731802163081786
CT,33,1982,D,1,4551,2451,0,-0.20008568980291344
CT,34,1982,D,1,5137,3170,0,-0.2632117491272421
CT,35,1982,R,0,2846,5429,0,-0.1878549848942598
CT,36,1982,R,1,3650,5478,0,-0.2997370727432077
CT,37,1982,D,1,4518,2292,0,-0.17312775330396474
CT,39,1982,D,1,3381,1181,0,-0.01775537045155633
CT,40,1982,D,1,3378,1718,0,-0.17425431711145994
CT,41,1982,R,1,2736,3026,0,-0.4496702533842416
CT,42,1982,R,0,2011,2405,0,-0.4107789855072464
CT,43,1982,R,0,3691,3857,0,-0.4780074191838898
CT,44,1982,D,0,3451,2318,0,-0.30360547755243544
CT,45,1982,R,1,2987,3079,0,-0.4848334981866139
CT,46,1982,D,1,3425,2570,0,-0.3573811509591326
CT,47,1982,D,1,3461,2325,0,-0.3036640165917732
CT,48,1982,D,0,3610,3471,0,-0.4803700042366898
CT,49,1982,D,1,4061,2251,0,-0.2132446134347275
CT,50,1982,R,1,3455,3605,0,-0.4787535410764873
CT,52,1982,D,0,4493,3920,0,-0.4318911208843457
CT,53,1982,D,1,4317,2803,0,-0.2873595505617977
CT,54,1982,D,1,2364,2244,0,-0.4739583333333333
CT,55,1982,R,1,3960,4227,0,-0.4673873213631367
CT,56,1982,R,0,3279,3456,0,-0.4737193763919822
CT,57,1982,D,1,4296,2905,0,-0.3068323843910568
CT,59,1982,D,1,4738,1786,0,-0.04751686082158185
CT,60,1982,D,1,4514,3679,0,-0.3980837300134261
CT,61,1982,R,1,3435,4757,0,-0.338623046875
CT,62,1982,R,1,3396,4712,0,-0.3376911692155896
CT,63,1982,D,1,4183,3792,0,-0.4509717868338558
CT,64,1982,R,1,4221,4344,0,-0.4856392294220666
CT,65,1982,D,1,4735,3538,0,-0.35531246222652
CT,66,1982,D,1,5887,3139,0,-0.19554619986705074
CT,67,1982,R,1,2959,3816,0,-0.37350553505535056
CT,68,1982,R,1,2678,5364,0,-0.16600348172096493
CT,69,1982,R,1,2674,5634,0,-0.14371689937409726
CT,70,1982,D,0,3798,2670,0,-0.3256029684601113
CT,71,1982,D,0,4180,4043,0,-0.4833394138392314
CT,72,1982,D,1,4023,1829,0,-0.12508544087491455
CT,73,1982,R,1,4017,4190,0,-0.4789204337760448
CT,74,1982,D,1,4447,2845,0,-0.2803071859572134
CT,75,1982,D,1,3894,1329,0,-0.008902929350947731
CT,76,1982,D,0,3901,3308,0,-0.4177417117492024
CT,77,1982,D,0,4017,3330,0,-0.4064924458962842
CT,78,1982,R,1,2666,4346,0,-0.26041072447233315
CT,79,1982,D,0,3572,3350,0,-0.4679283444091304
CT,80,1982,R,1,3104,4296,0,-0.3389189189189189
CT,81,1982,D,1,4153,2972,121,-0.3342456140350877
CT,82,1982,D,1,4326,1920,0,-0.11479346781940443
CT,83,1982,R,1,3048,3849,0,-0.3838625489343193
CT,84,1982,D,1,4628,1687,0,-0.034283452098178936
CT,85,1982,D,1,4631,2185,0,-0.14113849765258216
CT,86,1982,D,0,3636,3054,0,-0.4130044843049328
CT,87,1982,R,1,4205,4663,0,-0.44835363103292736
CT,88,1982,R,1,4187,4564,0,-0.4569192092332305
CT,89,1982,R,1,3451,4506,0,-0.3674123413346739
CT,90,1982,D,0,3807,3693,0,-0.4848
CT,91,1982,D,1,4738,3270,0,-0.3166833166833167
CT,92,1982,R,1,3751,3808,0,-0.4924593200158751
CT,93,1982,D,1,3849,781,0,0.16263498920086394
CT,95,1982,D,1,3335,672,0,0.1645869727976042
CT,96,1982,D,1,4170,1302,0,0.02412280701754386
CT,97,1982,D,1,5101,2334,0,-0.12784129119031604
CT,98,1982,R,0,3647,4082,0,-0.4437184629318152
CT,99,1982,R,1,3558,3649,0,-0.4873733869848758
CT,100,1982,D,1,4652,2955,0,-0.2769159984225056
CT,101,1982,R,1,2473,6110,0,-0.07625538855877897
CT,102,1982,R,0,3474,4367,0,-0.3861114653743145
CT,103,1982,R,1,3301,5777,67,-0.2272526988323419
CT,104,1982,D,0,4021,3434,0,-0.42126089872568745
CT,105,1982,R,1,3291,3525,0,-0.4656690140845071
CT,106,1982,R,1,2063,4346,0,-0.14378218130753628
CT,107,1982,R,1,2830,4607,0,-0.2610595670297163
CT,108,1982,D,0,3970,2703,0,-0.3101303761426645
CT,109,1982,D,1,3217,2116,0,-0.2935495968498031
CT,111,1982,R,0,2114,5190,0,-0.07886089813800658
CT,112,1982,R,1,2540,2972,0,-0.4216255442670537
CT,113,1982,R,1,2475,5040,0,-0.15868263473053892
CT,114,1982,R,1,3642,4235,0,-0.424717532055351
CT,115,1982,D,0,4671,3078,0,-0.294425087108014
CT,116,1982,D,0,3378,2599,0,-0.3696670570520328
CT,117,1982,R,1,3586,4916,0,-0.3435662197130087
CT,118,1982,R,1,2961,3653,0,-0.3953734502570305
CT,119,1982,R,1,2567,4196,0,-0.2591305633594559
CT,120,1982,R,1,3195,4782,0,-0.30105302745393003
CT,121,1982,D,1,4297,2872,0,-0.3012275073231971
CT,122,1982,R,1,3126,5114,0,-0.2587378640776699
CT,123,1982,R,1,2138,5896,0,-0.03223798854866816
CT,124,1982,D,0,2881,679,0,0.11853932584269665
CT,125,1982,D,0,3001,1307,0,-0.10677808727948004
CT,126,1982,D,0,3910,2013,0,-0.17972311328718554
CT,127,1982,D,1,4228,2914,0,-0.3160179221506581
CT,128,1982,D,1,2317,969,0,-0.08977480219111382
CT,129,1982,D,0,3297,2768,0,-0.4127782357790602
CT,130,1982,D,0,2341,832,0,-0.024424834541443428
CT,131,1982,R,0,3078,3715,122,-0.40622699838068604
CT,132,1982,D,0,3860,3422,0,-0.4398516890964021
CT,133,1982,R,1,2655,5836,0,-0.1253680367447886
CT,134,1982,D,1,5909,3167,0,-0.1978845306302336
CT,136,1982,R,1,2083,6330,0,0.0048139783668132655
CT,137,1982,R,1,3059,4105,0,-0.3539921831379117
CT,138,1982,D,1,3820,2629,0,-0.31532020468289657
CT,139,1982,R,1,2955,3437,0,-0.42459324155194
CT,140,1982,D,1,2886,1775,0,-0.2616391332332117
CT,142,1982,R,0,1989,5531,0,-0.028989361702127663
CT,143,1982,R,1,1872,6140,0,0.0327009485771343
CT,144,1982,D,1,4351,2599,0,-0.2479136690647482
CT,145,1982,D,1,3289,1259,0,-0.05364995602462621
CT,146,1982,D,1,3610,2107,0,-0.2370998775581599
CT,147,1982,R,1,2126,5737,0,-0.04076052397303828
CT,148,1982,D,0,3101,2305,0,-0.35275619681835
CT,149,1982,R,0,2133,4824,0,-0.11319534282018112
CT,150,1982,R,1,2168,5369,0,-0.07529521029587369
CT,151,1982,R,1,2231,5029,0,-0.11460055096418732
CT,1,1984,D,1,4521,2050,0,-0.12395373611322474
CT,2,1984,D,1,4784,2086,0,-0.10727802037845706
CT,3,1984,D,1,3558,1302,0,-0.03580246913580247
CT,4,1984,D,1,5138,2010,0,-0.062395075545607165
CT,5,1984,D,1,4940,2022,0,-0.08086756679115198
CT,6,1984,D,1,2869,466,994,0.22053973013493253
CT,7,1984,D,1,5013,534,0,0.3074634937804219
CT,9,1984,D,1,4970,4830,0,-0.4857142857142857
CT,10,1984,D,1,4873,2982,0,-0.2592616168045831
CT,12,1984,D,1,5394,5058,0,-0.4678530424799082
CT,13,1984,R,1,4760,4765,0,-0.4994750656167979
CT,14,1984,D,1,6774,4744,0,-0.3237541239798576
CT,15,1984,D,1,6726,3685,0,-0.20790510037460375
CT,16,1984,R,1,2787,9253,0,0.03704318936877076
CT,18,1984,D,0,6218,6188,0,-0.4975818152506852
CT,19,1984,R,1,4383,7237,0,-0.25438898450946645
CT,20,1984,R,1,4479,8051,0,-0.2149241819632881
CT,21,1984,R,1,4057,6926,0,-0.23877811162706
CT,22,1984,R,1,3059,6552,0,-0.13656227239621269
CT,24,1984,D,1,4179,2856,0,-0.3119402985074627
CT,25,1984,D,1,4280,3256,0,-0.3641188959660297
CT,26,1984,D,0,3983,2771,0,-0.32055078472016585
CT,27,1984,D,1,6584,4249,0,-0.2844549063048093
CT,28,1984,D,1,6714,5473,0,-0.398170181340773
CT,29,1984,D,1,6603,4328,0,-0.29187631506723993
CT,30,1984,R,1,4181,6914,0,-0.2536728255971158
CT,31,1984,R,0,4924,7619,0,-0.28513912142230724
CT,32,1984,R,0,5311,5390,0,-0.4926175123820204
CT,34,1984,D,1,5446,5181,0,-0.4750635174555378
CT,36,1984,R,1,3437,8171,0,-0.09217780840799447
CT,37,1984,D,1,5499,3973,0,-0.3388935810810811
CT,39,1984,D,1,4129,2435,0,-0.24192565508836075
CT,40,1984,R,0,3506,3685,0,-0.4751077736058962
CT,41,1984,R,1,3591,4565,0,-0.3805787150564002
CT,42,1984,R,1,2221,4238,0,-0.18772255767146614
CT,43,1984,R,1,3957,6324,0,-0.2697694776772687
CT,44,1984,R,0,3790,3797,0,-0.4990773691841308
CT,46,1984,R,0,3662,4125,0,-0.4405419288557853
CT,47,1984,R,0,3504,4191,0,-0.4107212475633528
CT,48,1984,D,1,5221,4218,0,-0.3937387435109652
CT,49,1984,D,1,4328,4063,0,-0.46841854367775
CT,50,1984,R,1,3492,5832,0,-0.24903474903474904
CT,51,1984,R,0,4000,5237,0,-0.36608206127530585
CT,52,1984,D,0,5609,4807,0,-0.4230030721966206
CT,53,1984,D,1,5282,4556,0,-0.4262045131124213
CT,54,1984,D,0,3610,3128,0,-0.4284654200059365
CT,55,1984,R,1,4376,6406,0,-0.31172324244110555
CT,56,1984,R,1,4173,4910,0,-0.4188594076846857
CT,58,1984,D,1,4541,4012,0,-0.4381503566000234
CT,59,1984,D,1,5302,3395,0,-0.28072898700701393
CT,60,1984,D,1,5150,4811,0,-0.4659672723622126
CT,63,1984,R,0,4601,5417,0,-0.41854661609103616
CT,64,1984,R,1,3755,6993,0,-0.1987346483066617
CT,65,1984,R,0,4366,5285,0,-0.4047767070769868
CT,66,1984,D,1,6512,4486,0,-0.3157846881251137
CT,67,1984,R,0,3536,6543,0,-0.20165691040777856
CT,68,1984,R,0,2988,7323,0,-0.07957521093977306
CT,69,1984,R,1,3152,7900,0,-0.07039449873326095
CT,70,1984,D,1,4490,4150,0,-0.4606481481481482
CT,71,1984,R,0,4660,5434,0,-0.42332078462452943
CT,72,1984,D,1,4593,2988,0,-0.2882865057380293
CT,73,1984,D,0,4934,4932,0,-0.4997972836002433
CT,74,1984,R,0,4561,4992,0,-0.4548832827384068
CT,75,1984,D,1,3779,3227,0,-0.42121039109334857
CT,76,1984,R,0,4542,4753,0,-0.4772996234534696
CT,77,1984,D,1,4439,4386,0,-0.4939943342776204
CT,78,1984,R,1,2203,6305,0,-0.017865538316878232
CT,79,1984,R,0,4106,4150,0,-0.4946705426356589
CT,80,1984,R,1,2483,7292,0,-0.0080306905370844
CT,81,1984,R,0,4551,4698,0,-0.4841063898799871
CT,82,1984,R,0,4027,4078,0,-0.4937075879086984
CT,83,1984,R,1,4222,5215,0,-0.39477588216594256
CT,84,1984,D,1,5042,3503,0,-0.3198946752486834
CT,85,1984,D,1,5257,3980,0,-0.3617516509689293
CT,86,1984,R,0,3642,5600,0,-0.28814109500108204
CT,87,1984,R,1,4869,6592,0,-0.3496640781781695
CT,88,1984,R,1,4870,6408,0,-0.36362830289058345
CT,89,1984,R,1,4528,6604,0,-0.3135106000718649
CT,90,1984,R,0,4708,5124,0,-0.4576891781936534
CT,91,1984,D,1,5482,4780,0,-0.4315922822061976
CT,92,1984,D,0,5167,4741,0,-0.4570044408558741
